date,temperature_2m_k,total_precip_m_day,snow_depth_m_we
2023-06-15,284.39,0.007101,0.05
2023-06-16,285.42,0.002941,0.05
2023-06-17,285.91,0.002049,0.05
2023-06-18,286.56,0.001402,0.05
2023-06-19,287.17,0.000584,0.05
2023-06-20,285.63,0.015484,0.05
2023-06-21,283.33,0.004728,0.05
2023-06-22,287.37,4.6e-05,0.05
2023-06-23,288.45,8e-06,0.05
2023-06-24,288.36,5.3e-05,0.05
2023-06-25,287.68,0.000292,0.05
2023-06-26,287.64,0.000321,0.05
2023-06-27,287.55,0.000596,0.05
2023-06-28,287.42,0.001387,0.05
2023-06-29,286.41,0.009616,0.05
2023-06-30,286.65,0.004467,0.05
2023-07-01,287.04,0.00419,0.05
2023-07-02,287.08,0.014722,0.05
2023-07-03,285.37,0.009817,0.05
2023-07-04,285.37,0.014334,0.05
2023-07-05,285.39,0.013352,0.05
2023-07-06,285.75,0.007093,0.05
2023-07-07,286.7,0.002831,0.05
2023-07-08,287.01,0.005657,0.05
2023-07-09,286.01,0.004507,0.05
2023-07-10,286.03,0.010642,0.05
2023-07-11,285.07,0.022086,0.05
2023-07-12,284.89,0.012064,0.05
2023-07-13,284.87,0.008832,0.05
2023-07-14,284.36,0.00993,0.05
2023-07-15,284.65,0.012078,0.05
2023-07-16,284.47,0.007834,0.05
2023-07-17,285.6,0.002336,0.05
2023-07-18,284.0,0.019351,0.05
2023-07-19,284.3,0.005748,0.05
2023-07-20,285.55,0.001086,0.05
2023-07-21,286.2,0.002178,0.05
2023-07-22,286.37,0.001222,0.05
2023-07-23,285.29,0.019219,0.05
2023-07-24,283.12,0.019289,0.05
2023-07-25,284.39,0.011852,0.05
2023-07-26,284.17,0.014511,0.05
2023-07-27,283.43,0.010198,0.05
2023-07-28,284.33,0.005544,0.05
2023-07-29,285.31,0.007475,0.05
2023-07-30,284.88,0.008889,0.05
2023-07-31,285.55,0.011049,0.05
2023-08-01,286.58,0.002791,0.05
2023-08-02,287.05,0.000418,0.05
2023-08-03,286.68,0.007788,0.05
2023-08-04,284.43,0.018094,0.05
2023-08-05,284.84,0.00561,0.05
2023-08-06,285.94,0.00514,0.05
2023-08-07,285.07,0.023389,0.05
2023-08-08,285.69,0.014212,0.05
2023-08-09,285.78,0.008442,0.05
2023-08-10,285.42,0.003852,0.05
2023-08-11,286.11,0.006423,0.05
2023-08-12,285.68,0.010648,0.05
2023-08-13,284.87,0.007651,0.05
2023-08-14,285.88,0.00477,0.05
2023-08-15,286.51,0.003559,0.05
2023-08-16,285.61,0.002917,0.05
2023-08-17,286.63,0.000646,0.05
2023-08-18,286.76,0.000208,0.05
2023-08-19,286.69,0.001293,0.05
2023-08-20,286.37,0.009068,0.05
2023-08-21,285.58,0.003719,0.05
2023-08-22,286.13,0.00213,0.05
2023-08-23,284.5,0.005667,0.05
2023-08-24,284.04,0.012474,0.05
2023-08-25,283.61,0.015691,0.05
2023-08-26,284.27,0.013464,0.05
2023-08-27,284.43,0.005174,0.05
2023-08-28,284.57,0.004768,0.05
2023-08-29,285.2,0.000352,0.05
2023-08-30,285.32,0.001907,0.05
2023-08-31,284.84,0.001486,0.05
2023-09-01,286.17,2e-06,0.05
2023-09-02,285.72,1.2e-05,0.05
2023-09-03,284.49,0.000364,0.05
2023-09-04,284.4,2.9e-05,0.05
2023-09-05,283.85,0.00085,0.05
2023-09-06,284.4,0.000194,0.05
2023-09-07,285.06,0.000405,0.05
2023-09-08,284.77,0.004299,0.05
2023-09-09,284.61,0.010151,0.05
2023-09-10,284.45,0.008432,0.05
2023-09-11,284.53,0.004606,0.05
2023-09-12,284.04,0.000409,0.05
2023-09-13,284.52,1e-06,0.05
2023-09-14,285.21,4.3e-05,0.05
2023-09-15,284.91,3.1e-05,0.05
2023-09-16,284.67,8e-06,0.05
2023-09-17,284.62,0.00145,0.05
2023-09-18,284.42,0.001182,0.05
2023-09-19,284.26,0.002803,0.05
2023-09-20,284.06,0.005261,0.05
2023-09-21,284.12,0.002993,0.05
2023-09-22,283.92,0.004124,0.05
2023-09-23,282.94,0.001687,0.05
2023-09-24,282.97,0.002497,0.05
2023-09-25,283.13,0.00134,0.05
2023-09-26,282.88,0.000856,0.05
2023-09-27,283.23,0.000427,0.05
2023-09-28,283.22,0.000489,0.05
2023-09-29,283.31,0.000394,0.05
2023-09-30,283.34,0.000346,0.05
2023-10-01,283.57,0.00513,0.05
2023-10-02,283.49,0.003592,0.05
2023-10-03,283.63,0.000837,0.05
2023-10-04,282.86,0.001547,0.05
2023-10-05,283.03,0.000837,0.05
2023-10-06,282.74,0.000354,0.05
2023-10-07,282.65,0.000162,0.05
2023-10-08,282.28,0.000676,0.05
2023-10-09,282.59,0.000123,0.05
2023-10-10,281.67,0.001194,0.05
2023-10-11,279.64,0.004727,0.05
2023-10-12,276.63,0.002459,0.05
2023-10-13,276.98,0.000697,0.05
2023-10-14,278.4,6.4e-05,0.05
2023-10-15,278.32,0.000132,0.05
2023-10-16,278.08,0.000108,0.05
2023-10-17,276.99,0.000514,0.05
2023-10-18,275.92,0.000957,0.05
2023-10-19,275.48,0.000777,0.05
2023-10-20,275.55,0.000514,0.05
2023-10-21,276.18,0.000126,0.05
2023-10-22,276.15,9e-06,0.05
2023-10-23,275.84,3.2e-05,0.05
2023-10-24,275.92,0.000257,0.05
2023-10-25,275.95,8.9e-05,0.05
2023-10-26,275.86,6.8e-05,0.05
2023-10-27,275.69,0.000406,0.05
2023-10-28,275.62,0.0,0.05
2023-10-29,276.97,0.001441,0.05
2023-10-30,275.97,0.000508,0.05
2023-10-31,275.84,0.000413,0.05
2023-11-01,275.85,0.000633,0.05
2023-11-02,275.61,0.00018,0.05
2023-11-03,274.5,0.000374,0.05
2023-11-04,274.09,0.000237,0.05
2023-11-05,272.24,6e-06,0.05
2023-11-06,273.76,6e-06,0.05
2023-11-07,274.8,5.3e-05,0.05
2023-11-08,274.44,0.000327,0.05
2023-11-09,275.15,0.000133,0.05
2023-11-10,275.61,0.000577,0.05
2023-11-11,275.34,7.3e-05,0.05
2023-11-12,272.68,1.4e-05,0.05
2023-11-13,274.53,2e-06,0.05
2023-11-14,276.4,0.0,0.05
2023-11-15,276.63,0.000313,0.05
2023-11-16,276.16,0.000538,0.05
2023-11-17,274.49,0.000407,0.05
2023-11-18,274.18,1e-06,0.05
2023-11-19,275.33,3e-06,0.05
2023-11-20,276.61,1.9e-05,0.05
2023-11-21,274.26,0.00046,0.05
2023-11-22,272.48,5.6e-05,0.05
2023-11-23,272.04,1e-06,0.05
2023-11-24,272.82,1e-06,0.05
2023-11-25,272.6,0.0,0.05
2023-11-26,273.31,2e-06,0.05
2023-11-27,275.44,0.0,0.05
2023-11-28,274.18,0.000655,0.05
2023-11-29,272.7,0.001022,0.05
2023-11-30,272.69,0.000176,0.05
2023-12-01,273.33,0.000164,0.05
2023-12-02,272.96,5.4e-05,0.05
2023-12-03,272.62,0.0,0.05
2023-12-04,273.84,6.5e-05,0.05
2023-12-05,273.83,0.000106,0.05
2023-12-06,273.55,3e-06,0.05
2023-12-07,273.76,0.006869,0.05
2023-12-08,268.9,0.000819,0.05
2023-12-09,269.87,3e-06,0.05
2023-12-10,271.97,4e-06,0.05
2023-12-11,270.92,2e-05,0.05
2023-12-12,270.22,0.000405,0.05
2023-12-13,267.77,0.000703,0.05
2023-12-14,272.14,1e-06,0.05
2023-12-15,273.73,2e-06,0.05
2023-12-16,274.64,1e-06,0.05
2023-12-17,274.52,3e-06,0.05
2023-12-18,273.17,2e-06,0.05
2023-12-19,270.84,0.0,0.05
2023-12-20,271.38,0.0,0.05
2023-12-21,272.72,0.0,0.05
2023-12-22,273.95,1e-06,0.05
2023-12-23,272.94,9e-06,0.05
2023-12-24,272.17,0.00016,0.05
2023-12-25,271.53,1e-06,0.05
2023-12-26,271.75,3e-06,0.05
2023-12-27,273.09,1e-06,0.05
2023-12-28,271.19,0.0,0.05
2023-12-29,268.96,1e-06,0.05
2023-12-30,269.71,0.0,0.05
2023-12-31,270.55,2.6e-05,0.05
2024-01-01,269.64,1e-06,0.05
2024-01-02,268.97,3e-06,0.05
2024-01-03,269.06,3e-06,0.05
2024-01-04,268.84,0.0,0.05
2024-01-05,269.2,0.0,0.05
2024-01-06,269.59,0.000168,0.05
2024-01-07,269.3,0.0,0.05
2024-01-08,270.03,0.0,0.05
2024-01-09,271.37,1e-06,0.05
2024-01-10,271.66,2e-06,0.05
2024-01-11,271.2,0.0,0.05
2024-01-12,270.58,0.0,0.05
2024-01-13,272.54,0.0,0.05
2024-01-14,272.37,1e-06,0.05
2024-01-15,271.1,1e-05,0.05
2024-01-16,270.05,3.6e-05,0.05
2024-01-17,269.4,0.000368,0.05
2024-01-18,269.24,4e-06,0.05
2024-01-19,269.52,0.0,0.05
2024-01-20,271.0,0.0,0.05
2024-01-21,269.98,0.0,0.05
2024-01-22,270.34,2e-06,0.05
2024-01-23,270.35,1e-06,0.05
2024-01-24,268.59,5e-06,0.05
2024-01-25,268.02,6e-06,0.05
2024-01-26,269.22,0.000128,0.05
2024-01-27,269.69,5e-06,0.05
2024-01-28,270.19,0.0,0.05
2024-01-29,270.68,1.7e-05,0.05
2024-01-30,270.27,3.3e-05,0.05
2024-01-31,270.18,1e-06,0.05
2024-02-01,270.1,6.5e-05,0.05
2024-02-02,269.74,3e-06,0.05
2024-02-03,270.82,2e-06,0.05
2024-02-04,272.4,2e-06,0.05
2024-02-05,272.31,0.0,0.05
2024-02-06,272.15,1e-06,0.05
2024-02-07,273.34,2e-06,0.05
2024-02-08,270.72,0.0,0.05
2024-02-09,267.72,1e-06,0.05
2024-02-10,270.52,1e-06,0.05
2024-02-11,270.61,0.0,0.05
2024-02-12,270.45,2e-06,0.05
2024-02-13,272.68,1e-06,0.05
2024-02-14,272.51,0.002479,0.05
2024-02-15,268.69,0.001142,0.05
2024-02-16,270.54,0.0,0.05
2024-02-17,273.16,2e-06,0.05
2024-02-18,274.65,1e-06,0.05
2024-02-19,275.0,6.1e-05,0.05
2024-02-20,273.84,3e-06,0.05
2024-02-21,272.16,4.2e-05,0.05
2024-02-22,271.35,9e-05,0.05
2024-02-23,269.34,0.000169,0.05
2024-02-24,268.98,1.2e-05,0.05
2024-02-25,270.81,9e-06,0.05
2024-02-26,274.69,2e-06,0.05
2024-02-27,274.26,5.2e-05,0.05
2024-02-28,273.82,2e-06,0.05
2024-02-29,275.07,0.0,0.05
2024-03-01,275.68,2e-06,0.05
2024-03-02,275.83,2.7e-05,0.05
2024-03-03,275.22,0.001622,0.05
2024-03-04,273.78,0.001818,0.05
2024-03-05,273.75,2e-06,0.05
2024-03-06,274.42,3e-06,0.05
2024-03-07,273.9,1e-06,0.05
2024-03-08,273.95,0.0,0.05
2024-03-09,274.75,1e-06,0.05
2024-03-10,276.09,0.0,0.05
2024-03-11,277.48,3.7e-05,0.05
2024-03-12,276.65,1e-06,0.05
2024-03-13,276.07,0.0,0.05
2024-03-14,275.26,1e-06,0.05
2024-03-15,275.6,2e-06,0.05
2024-03-16,274.68,6.2e-05,0.05
2024-03-17,274.7,4e-06,0.05
2024-03-18,274.22,0.000223,0.05
2024-03-19,274.21,0.000237,0.05
2024-03-20,273.27,0.004354,0.05
2024-03-21,273.34,0.001009,0.05
2024-03-22,275.35,3.1e-05,0.05
2024-03-23,276.56,0.000146,0.05
2024-03-24,277.04,3e-06,0.05
2024-03-25,275.43,0.001571,0.05
2024-03-26,274.94,0.000814,0.05
2024-03-27,278.5,6e-06,0.05
2024-03-28,279.09,0.000309,0.05
2024-03-29,280.64,0.000169,0.05
2024-03-30,279.81,2.7e-05,0.05
2024-03-31,277.49,0.000177,0.05
2024-04-01,278.91,1e-06,0.05
2024-04-02,279.65,0.000189,0.05
2024-04-03,279.34,0.000101,0.05
2024-04-04,278.59,0.000331,0.05
2024-04-05,278.92,0.000207,0.05
2024-04-06,278.53,0.000135,0.05
2024-04-07,277.72,0.000407,0.05
2024-04-08,276.99,0.000256,0.05
2024-04-09,275.61,9.8e-05,0.05
2024-04-10,275.66,0.000361,0.05
2024-04-11,276.69,6.8e-05,0.05
2024-04-12,278.12,4.5e-05,0.05
2024-04-13,277.89,0.00051,0.05
2024-04-14,278.87,0.000681,0.05
2024-04-15,281.23,0.000334,0.05
2024-04-16,281.48,0.001139,0.05
2024-04-17,281.06,9.6e-05,0.05
2024-04-18,282.51,1.6e-05,0.05
2024-04-19,281.76,1e-06,0.05
2024-04-20,281.53,0.0,0.05
2024-04-21,281.22,0.0,0.05
2024-04-22,281.04,1e-06,0.05
2024-04-23,279.54,0.000125,0.05
2024-04-24,279.06,6e-05,0.05
2024-04-25,280.27,2.6e-05,0.05
2024-04-26,281.31,8e-06,0.05
2024-04-27,281.42,1e-05,0.05
2024-04-28,281.23,3.4e-05,0.05
2024-04-29,281.91,8e-06,0.05
2024-04-30,281.31,1.1e-05,0.05
2024-05-01,279.91,4e-06,0.05
2024-05-02,276.89,0.000564,0.05
2024-05-03,280.94,0.0,0.05
2024-05-04,280.95,0.00388,0.05
2024-05-05,278.83,0.00171,0.05
2024-05-06,278.75,0.000686,0.05
2024-05-07,279.04,0.001763,0.05
2024-05-08,278.93,0.001067,0.05
2024-05-09,278.01,0.008271,0.05
2024-05-10,279.25,0.000418,0.05
2024-05-11,281.87,1.2e-05,0.05
2024-05-12,280.88,0.002304,0.05
2024-05-13,282.12,0.001116,0.05
2024-05-14,282.95,0.00044,0.05
2024-05-15,283.03,0.0004,0.05
2024-05-16,283.0,0.00105,0.05
2024-05-17,284.46,0.000324,0.05
2024-05-18,283.32,0.000363,0.05
2024-05-19,283.31,0.000229,0.05
2024-05-20,283.91,0.000407,0.05
2024-05-21,284.27,0.00011,0.05
2024-05-22,284.46,0.000238,0.05
2024-05-23,284.08,0.002373,0.05
2024-05-24,283.42,0.002526,0.05
2024-05-25,285.8,0.001041,0.05
2024-05-26,286.8,0.000302,0.05
2024-05-27,287.49,2.8e-05,0.05
2024-05-28,287.78,0.000588,0.05
2024-05-29,287.0,0.000358,0.05
2024-05-30,287.38,1e-06,0.05
2024-05-31,286.48,0.000354,0.05
2024-06-01,284.57,0.000359,0.05
2024-06-02,286.21,0.000274,0.05
2024-06-03,283.68,0.008768,0.05
2024-06-04,283.45,0.002119,0.05
2024-06-05,284.16,0.001283,0.05
2024-06-06,285.48,0.001073,0.05
2024-06-07,285.86,0.000124,0.05
2024-06-08,286.77,0.000244,0.05
2024-06-09,288.22,8e-06,0.05
2024-06-10,288.41,0.000232,0.05
2024-06-11,288.43,0.000774,0.05
2024-06-12,287.74,0.001046,0.05
2024-06-13,287.79,0.001179,0.05
2024-06-14,286.0,0.001564,0.05
2024-06-15,286.88,0.000627,0.05
2024-06-16,287.62,0.000349,0.05
2024-06-17,287.71,0.002567,0.05
2024-06-18,288.17,0.001146,0.05
2024-06-19,286.82,0.003169,0.05
2024-06-20,286.08,0.001843,0.05
2024-06-21,287.18,0.000628,0.05
2024-06-22,287.82,0.000271,0.05
2024-06-23,288.44,0.001904,0.05
2024-06-24,287.48,0.004838,0.05
2024-06-25,288.11,0.00471,0.05
2024-06-26,286.46,0.01431,0.05
2024-06-27,286.59,0.015227,0.05
2024-06-28,284.63,0.01475,0.05
2024-06-29,285.91,0.008845,0.05
2024-06-30,285.02,0.017972,0.05
2024-07-01,285.47,0.00529,0.05
2024-07-02,285.42,0.012636,0.05
2024-07-03,285.63,0.018754,0.05
2024-07-04,284.85,0.009177,0.05
2024-07-05,285.7,0.00793,0.05
2024-07-06,285.42,0.000482,0.05
2024-07-07,286.45,0.001232,0.05
2024-07-08,286.44,0.006752,0.05
2024-07-09,286.53,0.004093,0.05
2024-07-10,285.94,0.011266,0.05
2024-07-11,285.52,0.01889,0.05
2024-07-12,284.57,0.006545,0.05
2024-07-13,286.17,0.007852,0.05
2024-07-14,287.11,0.004413,0.05
2024-07-15,287.81,0.001258,0.05
2024-07-16,287.17,0.012859,0.05
2024-07-17,285.58,0.008823,0.05
2024-07-18,285.88,0.008876,0.05
2024-07-19,286.59,0.007026,0.05
2024-07-20,287.25,0.007452,0.05
2024-07-21,286.61,0.008251,0.05
2024-07-22,286.35,0.019952,0.05
2024-07-23,285.65,0.019052,0.05
2024-07-24,286.11,0.015707,0.05
2024-07-25,285.91,0.011753,0.05
2024-07-26,285.94,0.025441,0.05
2024-07-27,285.85,0.007209,0.05
2024-07-28,285.85,0.004498,0.05
2024-07-29,288.0,0.000188,0.05
2024-07-30,287.45,3e-05,0.05
2024-07-31,287.18,0.000112,0.05
2024-08-01,286.16,0.000529,0.05
2024-08-02,285.94,0.000991,0.05
2024-08-03,285.47,0.006328,0.05
2024-08-04,285.77,0.011262,0.05
2024-08-05,284.84,0.012993,0.05
2024-08-06,285.22,0.012265,0.05
2024-08-07,285.98,0.004909,0.05
2024-08-08,284.87,0.011955,0.05
2024-08-09,283.1,0.010872,0.05
2024-08-10,284.53,0.010922,0.05
2024-08-11,283.47,0.014155,0.05
2024-08-12,285.24,0.013026,0.05
2024-08-13,284.43,0.013976,0.05
2024-08-14,283.32,0.004038,0.05
2024-08-15,285.01,0.000174,0.05
2024-08-16,285.74,0.000146,0.05
2024-08-17,285.59,8e-05,0.05
2024-08-18,285.74,0.000495,0.05
2024-08-19,284.39,0.002518,0.05
2024-08-20,284.84,0.002886,0.05
2024-08-21,285.35,0.001332,0.05
2024-08-22,285.71,0.000517,0.05
2024-08-23,285.44,0.000411,0.05
2024-08-24,285.65,0.000168,0.05
2024-08-25,285.47,0.000499,0.05
2024-08-26,284.92,0.00118,0.05
2024-08-27,284.9,0.000891,0.05
2024-08-28,285.3,0.001167,0.05
2024-08-29,285.43,0.000649,0.05
2024-08-30,285.89,7.3e-05,0.05
2024-08-31,287.4,0.000147,0.05
2024-09-01,285.94,0.001442,0.05
2024-09-02,285.38,0.003441,0.05
2024-09-03,285.64,0.002347,0.05
2024-09-04,284.92,0.007838,0.05
2024-09-05,284.69,0.007743,0.05
2024-09-06,285.0,0.002361,0.05
2024-09-07,285.43,0.002498,0.05
2024-09-08,285.45,0.004068,0.05
2024-09-09,284.93,0.006183,0.05
2024-09-10,284.91,0.001809,0.05
2024-09-11,285.51,0.00114,0.05
2024-09-12,285.11,0.001729,0.05
2024-09-13,285.4,0.000245,0.05
2024-09-14,285.23,0.001215,0.05
2024-09-15,284.82,0.001128,0.05
2024-09-16,284.31,0.001914,0.05
2024-09-17,285.03,0.000209,0.05
2024-09-18,285.27,0.000893,0.05
2024-09-19,286.1,0.000712,0.05
2024-09-20,285.0,0.005603,0.05
2024-09-21,283.6,0.003918,0.05
2024-09-22,284.42,0.000512,0.05
2024-09-23,284.07,0.005725,0.05
2024-09-24,282.81,0.008971,0.05
2024-09-25,280.02,0.013055,0.05
2024-09-26,278.78,0.017705,0.05
2024-09-27,282.38,0.002016,0.05
2024-09-28,281.87,0.002114,0.05
2024-09-29,282.8,0.000522,0.05
2024-09-30,283.79,6.7e-05,0.05
2024-10-01,284.55,6.6e-05,0.05
2024-10-02,283.09,0.003769,0.05
2024-10-03,282.04,0.006675,0.05
2024-10-04,282.75,0.001027,0.05
2024-10-05,282.19,0.001155,0.05
2024-10-06,281.57,0.001054,0.05
2024-10-07,281.48,6.8e-05,0.05
2024-10-08,281.68,1.8e-05,0.05
2024-10-09,281.64,2.6e-05,0.05
2024-10-10,281.13,0.000372,0.05
2024-10-11,280.89,0.000333,0.05
2024-10-12,280.4,0.0,0.05
2024-10-13,279.9,0.000262,0.05
2024-10-14,280.49,2.3e-05,0.05
2024-10-15,280.02,8.8e-05,0.05
2024-10-16,279.72,6e-06,0.05
2024-10-17,279.43,0.000181,0.05
2024-10-18,278.4,0.000669,0.05
2024-10-19,278.16,0.000172,0.05
2024-10-20,277.05,0.001091,0.05
2024-10-21,277.35,0.000404,0.05
2024-10-22,277.33,0.000319,0.05
2024-10-23,277.02,0.000559,0.05
2024-10-24,278.15,2e-06,0.05
2024-10-25,279.2,2e-06,0.05
2024-10-26,278.62,0.0,0.05
2024-10-27,279.49,0.0,0.05
2024-10-28,280.1,0.0,0.05
2024-10-29,280.46,0.0,0.05
2024-10-30,280.61,1e-06,0.05
